State Name,State Code,City/Town,Postcode,Suburb,PropertyMedianValue,Updated Year,Updated Month,SuburbAltKey
New South Wales,NSW,Sydney,2165,Fairfield West,730000,2017,6,396
New South Wales,NSW,Sydney,2166,Cabramatta,752500,2017,6,397
New South Wales,NSW,Sydney,2166,Cabramatta West,752500,2017,6,398
New South Wales,NSW,Sydney,2166,Canley Heights,752500,2017,6,399
New South Wales,NSW,Sydney,2166,Canley Vale,752500,2017,6,400
New South Wales,NSW,Sydney,2166,Lansvale,752500,2017,6,401
New South Wales,NSW,Sydney,2167,Glenfield,660500,2017,6,402
New South Wales,NSW,Sydney,2168,Ashcroft,710000,2017,6,403
New South Wales,NSW,Sydney,2168,Busby,710000,2017,6,404
New South Wales,NSW,Sydney,2168,Cartwright,710000,2017,6,405
New South Wales,NSW,Sydney,2168,Green Valley,710000,2017,6,406
New South Wales,NSW,Sydney,2168,Heckenberg,710000,2017,6,407
New South Wales,NSW,Sydney,2168,Hinchinbrook,710000,2017,6,408
New South Wales,NSW,Sydney,2168,Sadleir,710000,2017,6,409
New South Wales,NSW,Sydney,2170,Casula,678000,2017,6,410
New South Wales,NSW,Sydney,2170,Casula Mall,678000,2017,6,411
New South Wales,NSW,Sydney,2170,Chipping Norton,678000,2017,6,412
New South Wales,NSW,Sydney,2170,Hammondville,678000,2017,6,413
New South Wales,NSW,Sydney,2170,Liverpool,678000,2017,6,414
New South Wales,NSW,Sydney,2170,Liverpool South,678000,2017,6,415
New South Wales,NSW,Sydney,2170,Liverpool Westfield,678000,2017,6,416
New South Wales,NSW,Sydney,2170,Lurnea,678000,2017,6,417
New South Wales,NSW,Sydney,2170,Moorebank,678000,2017,6,418
New South Wales,NSW,Sydney,2170,Mount Pritchard,678000,2017,6,419
New South Wales,NSW,Sydney,2170,Prestons,678000,2017,6,420
New South Wales,NSW,Sydney,2170,Warwick Farm,678000,2017,6,421
New South Wales,NSW,Sydney,2171,Cecil Hills,855000,2017,6,422
New South Wales,NSW,Sydney,2171,Horningsea Park,855000,2017,6,423
New South Wales,NSW,Sydney,2171,Hoxton Park,855000,2017,6,424
New South Wales,NSW,Sydney,2171,Middleton Grange,855000,2017,6,425
New South Wales,NSW,Sydney,2171,West Hoxton,855000,2017,6,426
New South Wales,NSW,Sydney,2172,Pleasure Point,0,2017,6,427
New South Wales,NSW,Sydney,2172,Sandy Point,0,2017,6,428
New South Wales,NSW,Sydney,2172,Voyager Point,0,2017,6,429
New South Wales,NSW,Sydney,2173,Holsworthy,865000,2017,6,430
New South Wales,NSW,Sydney,2173,Wattle Grove,865000,2017,6,431
New South Wales,NSW,Sydney,2174,Campbelltown,869500,2017,6,432
New South Wales,NSW,Sydney,2176,Abbotsbury,877000,2017,6,433
New South Wales,NSW,Sydney,2176,Bossley Park,877000,2017,6,434
New South Wales,NSW,Sydney,2176,Edensor Park,877000,2017,6,435
New South Wales,NSW,Sydney,2176,Greenfield Park,877000,2017,6,436
New South Wales,NSW,Sydney,2176,Prairiewood,877000,2017,6,437
New South Wales,NSW,Sydney,2176,St Johns Park,877000,2017,6,438
New South Wales,NSW,Sydney,2176,Wakeley,877000,2017,6,439
New South Wales,NSW,Sydney,2177,Bonnyrigg,786000,2017,6,440
New South Wales,NSW,Sydney,2177,Bonnyrigg Heights,786000,2017,6,441
New South Wales,NSW,Sydney,2178,Cecil Park,0,2017,6,442
New South Wales,NSW,Sydney,2178,Kemps Creek,0,2017,6,443
New South Wales,NSW,Sydney,2178,Mount Vernon,0,2017,6,444
New South Wales,NSW,Sydney,2179,Austral,0,2017,6,445
New South Wales,NSW,Sydney,2179,Leppington,0,2017,6,446
New South Wales,NSW,Sydney,2190,Chullora,932500,2017,6,447
New South Wales,NSW,Sydney,2190,Greenacre,932500,2017,6,448
New South Wales,NSW,Sydney,2190,Mount Lewis,932500,2017,6,449
New South Wales,NSW,Sydney,2191,Belfield,1200000,2017,6,450
New South Wales,NSW,Sydney,2192,Belmore,772500,2017,6,451
New South Wales,NSW,Sydney,2193,Ashbury,739000,2017,6,452
New South Wales,NSW,Sydney,2193,Canterbury,739000,2017,6,453
New South Wales,NSW,Sydney,2193,Hurlstone Park,739000,2017,6,454
New South Wales,NSW,Sydney,2194,Campsie,640000,2017,6,455
New South Wales,NSW,Sydney,2195,Lakemba,458000,2017,6,456
New South Wales,NSW,Sydney,2195,Wiley Park,458000,2017,6,457
New South Wales,NSW,Sydney,2196,Punchbowl,885000,2017,6,458
New South Wales,NSW,Sydney,2196,Roselands,885000,2017,6,459
New South Wales,NSW,Sydney,2197,Bass Hill,977500,2017,6,460
New South Wales,NSW,Sydney,2198,Georges Hall,925000,2017,6,461
New South Wales,NSW,Sydney,2199,Yagoona,860000,2017,6,462
New South Wales,NSW,Sydney,2199,Yagoona West,860000,2017,6,463
New South Wales,NSW,Sydney,2200,Bankstown,640000,2017,6,464
New South Wales,NSW,Sydney,2200,Bankstown Aerodrome,640000,2017,6,465
New South Wales,NSW,Sydney,2200,Bankstown North,640000,2017,6,466
New South Wales,NSW,Sydney,2200,Bankstown Square,640000,2017,6,467
New South Wales,NSW,Sydney,2200,Condell Park,640000,2017,6,468
New South Wales,NSW,Sydney,2200,Manahan,640000,2017,6,469
New South Wales,NSW,Sydney,2200,Mount Lewis,640000,2017,6,470
New South Wales,NSW,Sydney,2203,Dulwich Hill,820000,2017,6,471
New South Wales,NSW,Sydney,2204,Marrickville,1250000,2017,6,472
New South Wales,NSW,Sydney,2204,Marrickville Metro,1250000,2017,6,473
New South Wales,NSW,Sydney,2204,Marrickville South,1250000,2017,6,474
New South Wales,NSW,Sydney,2205,Arncliffe,750000,2017,6,475
New South Wales,NSW,Sydney,2205,Turrella,750000,2017,6,476
New South Wales,NSW,Sydney,2205,Wolli Creek,750000,2017,6,477
New South Wales,NSW,Sydney,2206,Clemton Park,1300000,2017,6,478
New South Wales,NSW,Sydney,2206,Earlwood,1300000,2017,6,479
New South Wales,NSW,Sydney,2207,Bardwell Park,1025000,2017,6,480
New South Wales,NSW,Sydney,2207,Bardwell Valley,1025000,2017,6,481
New South Wales,NSW,Sydney,2207,Bexley,1025000,2017,6,482
New South Wales,NSW,Sydney,2207,Bexley North,1025000,2017,6,483
New South Wales,NSW,Sydney,2207,Bexley South,1025000,2017,6,484
New South Wales,NSW,Sydney,2208,Kingsgrove,1320000,2017,6,485
New South Wales,NSW,Sydney,2209,Beverly Hills,1193500,2017,6,486
New South Wales,NSW,Sydney,2209,Narwee,1193500,2017,6,487
New South Wales,NSW,Sydney,2210,Lugarno,1075000,2017,6,488
New South Wales,NSW,Sydney,2210,Peakhurst,1075000,2017,6,489
New South Wales,NSW,Sydney,2210,Peakhurst Heights,1075000,2017,6,490
New South Wales,NSW,Sydney,2210,Riverwood,1075000,2017,6,491
New South Wales,NSW,Sydney,2211,Padstow,981500,2017,6,492
New South Wales,NSW,Sydney,2211,Padstow Heights,981500,2017,6,493
New South Wales,NSW,Sydney,2212,Revesby,1051000,2017,6,494
New South Wales,NSW,Sydney,2212,Revesby Heights,1051000,2017,6,495
New South Wales,NSW,Sydney,2212,Revesby North,1051000,2017,6,496
New South Wales,NSW,Sydney,2213,East Hills,1036500,2017,6,497
New South Wales,NSW,Sydney,2213,Panania,1036500,2017,6,498
New South Wales,NSW,Sydney,2213,Picnic Point,1036500,2017,6,499
New South Wales,NSW,Sydney,2214,Milperra,915000,2017,6,500
New South Wales,NSW,Sydney,2216,Banksia,740000,2017,6,501
New South Wales,NSW,Sydney,2216,Brighton-Le-Sands,740000,2017,6,502
New South Wales,NSW,Sydney,2216,Kyeemagh,740000,2017,6,503
New South Wales,NSW,Sydney,2216,Rockdale,740000,2017,6,504
New South Wales,NSW,Sydney,2217,Beverley Park,817500,2017,6,505
New South Wales,NSW,Sydney,2217,Kogarah,817500,2017,6,506
New South Wales,NSW,Sydney,2217,Kogarah Bay,817500,2017,6,507
New South Wales,NSW,Sydney,2217,Monterey,817500,2017,6,508
New South Wales,NSW,Sydney,2217,Ramsgate,817500,2017,6,509
New South Wales,NSW,Sydney,2217,Ramsgate Beach,817500,2017,6,510
New South Wales,NSW,Sydney,2218,Allawah,722500,2017,6,511
New South Wales,NSW,Sydney,2218,Carlton,722500,2017,6,512
New South Wales,NSW,Sydney,2219,Dolls Point,950000,2017,6,513
New South Wales,NSW,Sydney,2219,Sandringham,950000,2017,6,514
New South Wales,NSW,Sydney,2219,Sans Souci,950000,2017,6,515
New South Wales,NSW,Sydney,2220,Hurstville,780000,2017,6,516
New South Wales,NSW,Sydney,2220,Hurstville Grove,780000,2017,6,517
New South Wales,NSW,Sydney,2220,Hurstville Westfield,780000,2017,6,518
New South Wales,NSW,Sydney,2221,Blakehurst,1360000,2017,6,519
New South Wales,NSW,Sydney,2221,Carss Park,1360000,2017,6,520
New South Wales,NSW,Sydney,2221,Connells Point,1360000,2017,6,521
New South Wales,NSW,Sydney,2221,Kyle Bay,1360000,2017,6,522
New South Wales,NSW,Sydney,2221,South Hurstville,1360000,2017,6,523
New South Wales,NSW,Sydney,2222,Penshurst,674250,2017,6,524
New South Wales,NSW,Sydney,2223,Mortdale,1195000,2017,6,525
New South Wales,NSW,Sydney,2223,Oatley,1195000,2017,6,526
New South Wales,NSW,Sydney,2224,Kangaroo Point,1300000,2017,6,527
New South Wales,NSW,Sydney,2224,Sylvania,1300000,2017,6,528
New South Wales,NSW,Sydney,2224,Sylvania Southgate,1300000,2017,6,529
New South Wales,NSW,Sydney,2224,Sylvania Waters,1300000,2017,6,530
New South Wales,NSW,Sydney,2225,Caravan Head,1350000,2017,6,531
New South Wales,NSW,Sydney,2225,Oyster Bay,1350000,2017,6,532
New South Wales,NSW,Sydney,2226,Bonnet Bay,1135500,2017,6,533
New South Wales,NSW,Sydney,2226,Como,1135500,2017,6,534
New South Wales,NSW,Sydney,2226,Jannali,1135500,2017,6,535
New South Wales,NSW,Sydney,2227,Gymea,1181250,2017,6,536
New South Wales,NSW,Sydney,2227,Gymea Bay,1181250,2017,6,537
New South Wales,NSW,Sydney,2228,Miranda,1301000,2017,6,538
New South Wales,NSW,Sydney,2228,Yowie Bay,1301000,2017,6,539
New South Wales,NSW,Sydney,2229,Caringbah,1225000,2017,6,540
New South Wales,NSW,Sydney,2229,Dolans Bay,1225000,2017,6,541
New South Wales,NSW,Sydney,2229,Lilli Pilli,1225000,2017,6,542
New South Wales,NSW,Sydney,2229,Port Hacking,1225000,2017,6,543
New South Wales,NSW,Sydney,2229,Taren Point,1225000,2017,6,544
New South Wales,NSW,Sydney,2229,Warumbul,1225000,2017,6,545
New South Wales,NSW,Sydney,2230,Bundeena,980000,2017,6,546
New South Wales,NSW,Sydney,2230,Burraneer,980000,2017,6,547
New South Wales,NSW,Sydney,2230,Cronulla,980000,2017,6,548
New South Wales,NSW,Sydney,2230,Maianbar,980000,2017,6,549
New South Wales,NSW,Sydney,2230,Woolooware,980000,2017,6,550
New South Wales,NSW,Sydney,2231,Kurnell,0,2017,6,551
New South Wales,NSW,Sydney,2232,Audley,1000000,2017,6,552
New South Wales,NSW,Sydney,2232,Garie,1000000,2017,6,553
New South Wales,NSW,Sydney,2232,Grays Point,1000000,2017,6,554
New South Wales,NSW,Sydney,2232,Kareela,1000000,2017,6,555
New South Wales,NSW,Sydney,2232,Kirrawee,1000000,2017,6,556
New South Wales,NSW,Sydney,2232,Loftus,1000000,2017,6,557
New South Wales,NSW,Sydney,2232,Sutherland,1000000,2017,6,558
New South Wales,NSW,Sydney,2232,Woronora,1000000,2017,6,559
New South Wales,NSW,Sydney,2233,Engadine,1020000,2017,6,560
New South Wales,NSW,Sydney,2233,Heathcote,1020000,2017,6,561
New South Wales,NSW,Sydney,2233,Waterfall,1020000,2017,6,562
New South Wales,NSW,Sydney,2233,Woronora Heights,1020000,2017,6,563
New South Wales,NSW,Sydney,2233,Yarrawarrah,1020000,2017,6,564
New South Wales,NSW,Sydney,2234,Alfords Point,1202500,2017,6,565
New South Wales,NSW,Sydney,2234,Bangor,1202500,2017,6,566
New South Wales,NSW,Sydney,2234,Barden Ridge,1202500,2017,6,567
New South Wales,NSW,Sydney,2234,Illawong,1202500,2017,6,568
New South Wales,NSW,Sydney,2234,Lucas Heights,1202500,2017,6,569
New South Wales,NSW,Sydney,2234,Menai,1202500,2017,6,570
New South Wales,NSW,Sydney,2234,Menai Central,1202500,2017,6,571
New South Wales,NSW,Sydney,2250,Bucketty,620000,2017,6,572
New South Wales,NSW,Sydney,2250,Calga,620000,2017,6,573
New South Wales,NSW,Sydney,2250,Central Mangrove,620000,2017,6,574
New South Wales,NSW,Sydney,2250,East Gosford,620000,2017,6,575
New South Wales,NSW,Sydney,2250,Erina,620000,2017,6,576
New South Wales,NSW,Sydney,2250,Erina Fair,620000,2017,6,577
New South Wales,NSW,Sydney,2250,Glenworth Valley,620000,2017,6,578
New South Wales,NSW,Sydney,2250,Gosford,620000,2017,6,579
New South Wales,NSW,Sydney,2250,Greengrove,620000,2017,6,580
New South Wales,NSW,Sydney,2250,Holgate,620000,2017,6,581
New South Wales,NSW,Sydney,2250,Kariong,620000,2017,6,582
New South Wales,NSW,Sydney,2250,Kulnura,620000,2017,6,583
New South Wales,NSW,Sydney,2250,Lisarow,620000,2017,6,584
New South Wales,NSW,Sydney,2250,Lower Mangrove,620000,2017,6,585
New South Wales,NSW,Sydney,2250,Mangrove Creek,620000,2017,6,586
New South Wales,NSW,Sydney,2250,Mangrove Mountain,620000,2017,6,587
New South Wales,NSW,Sydney,2250,Matcham,620000,2017,6,588
New South Wales,NSW,Sydney,2250,Mooney Mooney Creek,620000,2017,6,589
New South Wales,NSW,Sydney,2250,Mount Elliot,620000,2017,6,590
New South Wales,NSW,Sydney,2250,Mount White,620000,2017,6,591
New South Wales,NSW,Sydney,2250,Narara,620000,2017,6,592
New South Wales,NSW,Sydney,2250,Niagara Park,620000,2017,6,593
New South Wales,NSW,Sydney,2250,North Gosford,620000,2017,6,594
New South Wales,NSW,Sydney,2250,Peats Ridge,620000,2017,6,595
New South Wales,NSW,Sydney,2250,Point Clare,620000,2017,6,596
New South Wales,NSW,Sydney,2250,Point Frederick,620000,2017,6,597
New South Wales,NSW,Sydney,2250,Somersby,620000,2017,6,598
New South Wales,NSW,Sydney,2250,Springfield,620000,2017,6,599
New South Wales,NSW,Sydney,2250,Tascott,620000,2017,6,600
New South Wales,NSW,Sydney,2250,Ten Mile Hollow,620000,2017,6,601
New South Wales,NSW,Sydney,2250,Upper Mangrove,620000,2017,6,602
New South Wales,NSW,Sydney,2250,Wendoree Park,620000,2017,6,603
New South Wales,NSW,Sydney,2250,West Gosford,620000,2017,6,604
New South Wales,NSW,Sydney,2250,Wyoming,620000,2017,6,605
New South Wales,NSW,Sydney,2251,Avoca Beach,747500,2017,6,606
New South Wales,NSW,Sydney,2251,Bensville,747500,2017,6,607
New South Wales,NSW,Sydney,2251,Bouddi,747500,2017,6,608
New South Wales,NSW,Sydney,2251,Copacabana,747500,2017,6,609
New South Wales,NSW,Sydney,2251,Davistown,747500,2017,6,610
New South Wales,NSW,Sydney,2251,Green Point,747500,2017,6,611
New South Wales,NSW,Sydney,2251,Kincumber,747500,2017,6,612
New South Wales,NSW,Sydney,2251,Kincumber South,747500,2017,6,613
New South Wales,NSW,Sydney,2251,Macmasters Beach,747500,2017,6,614
New South Wales,NSW,Sydney,2251,Picketts Valley,747500,2017,6,615
New South Wales,NSW,Sydney,2251,Saratoga,747500,2017,6,616
New South Wales,NSW,Sydney,2251,Yattalunga,747500,2017,6,617
New South Wales,NSW,Sydney,2256,Blackwall,656000,2017,6,618
New South Wales,NSW,Sydney,2256,Horsfield Bay,656000,2017,6,619
New South Wales,NSW,Sydney,2256,Koolewong,656000,2017,6,620
New South Wales,NSW,Sydney,2256,Little Wobby,656000,2017,6,621
New South Wales,NSW,Sydney,2256,Patonga,656000,2017,6,622
New South Wales,NSW,Sydney,2256,Pearl Beach,656000,2017,6,623
New South Wales,NSW,Sydney,2256,Phegans Bay,656000,2017,6,624
New South Wales,NSW,Sydney,2256,Wondabyne,656000,2017,6,625
New South Wales,NSW,Sydney,2256,Woy Woy,656000,2017,6,626
New South Wales,NSW,Sydney,2256,Woy Woy Bay,656000,2017,6,627
New South Wales,NSW,Sydney,2257,Booker Bay,730000,2017,6,628
New South Wales,NSW,Sydney,2257,Box Head,730000,2017,6,629
New South Wales,NSW,Sydney,2257,Daleys Point,730000,2017,6,630
New South Wales,NSW,Sydney,2257,Empire Bay,730000,2017,6,631
New South Wales,NSW,Sydney,2257,Ettalong Beach,730000,2017,6,632
New South Wales,NSW,Sydney,2257,Hardys Bay,730000,2017,6,633
New South Wales,NSW,Sydney,2257,Killcare,730000,2017,6,634
New South Wales,NSW,Sydney,2257,Killcare Heights,730000,2017,6,635
New South Wales,NSW,Sydney,2257,Pretty Beach,730000,2017,6,636
New South Wales,NSW,Sydney,2257,St Huberts Island,730000,2017,6,637
New South Wales,NSW,Sydney,2257,Umina Beach,730000,2017,6,638
New South Wales,NSW,Sydney,2257,Wagstaffe,730000,2017,6,639
New South Wales,NSW,Sydney,2258,Fountaindale,620880,2017,6,640
New South Wales,NSW,Sydney,2258,Kangy Angy,620880,2017,6,641
New South Wales,NSW,Sydney,2258,Ourimbah,620880,2017,6,642
New South Wales,NSW,Sydney,2258,Palm Grove,620880,2017,6,643
New South Wales,NSW,Sydney,2258,Palmdale,620880,2017,6,644
New South Wales,NSW,Sydney,2259,Alison,590000,2017,6,645
New South Wales,NSW,Sydney,2259,Bushells Ridge,590000,2017,6,646
New South Wales,NSW,Sydney,2259,Cedar Brush Creek,590000,2017,6,647
New South Wales,NSW,Sydney,2259,Chain Valley Bay,590000,2017,6,648
New South Wales,NSW,Sydney,2259,Crangan Bay,590000,2017,6,649
New South Wales,NSW,Sydney,2259,Dooralong,590000,2017,6,650
New South Wales,NSW,Sydney,2259,Durren Durren,590000,2017,6,651
New South Wales,NSW,Sydney,2259,Frazer Park,590000,2017,6,652
New South Wales,NSW,Sydney,2259,Freemans,590000,2017,6,653
New South Wales,NSW,Sydney,2259,Gwandalan,590000,2017,6,654
New South Wales,NSW,Sydney,2259,Halloran,590000,2017,6,655
New South Wales,NSW,Sydney,2259,Hamlyn Terrace,590000,2017,6,656
New South Wales,NSW,Sydney,2259,Jilliby,590000,2017,6,657
New South Wales,NSW,Sydney,2259,Kanwal,590000,2017,6,658
New South Wales,NSW,Sydney,2259,Kiar,590000,2017,6,659
New South Wales,NSW,Sydney,2259,Lake Munmorah,590000,2017,6,660
New South Wales,NSW,Sydney,2259,Lemon Tree,590000,2017,6,661
New South Wales,NSW,Sydney,2259,Little Jilliby,590000,2017,6,662
New South Wales,NSW,Sydney,2259,Mannering Park,590000,2017,6,663
New South Wales,NSW,Sydney,2259,Mardi,590000,2017,6,664
New South Wales,NSW,Sydney,2259,Moonee,590000,2017,6,665
New South Wales,NSW,Sydney,2259,Point Wolstoncroft,590000,2017,6,666
New South Wales,NSW,Sydney,2259,Ravensdale,590000,2017,6,667
New South Wales,NSW,Sydney,2259,Rocky Point,590000,2017,6,668
New South Wales,NSW,Sydney,2259,Summerland Point,590000,2017,6,669
New South Wales,NSW,Sydney,2259,Tacoma,590000,2017,6,670
New South Wales,NSW,Sydney,2259,Tacoma South,590000,2017,6,671
New South Wales,NSW,Sydney,2259,Tuggerah,590000,2017,6,672
New South Wales,NSW,Sydney,2259,Tuggerawong,590000,2017,6,673
New South Wales,NSW,Sydney,2259,Wadalba,590000,2017,6,674
New South Wales,NSW,Sydney,2259,Wallarah,590000,2017,6,675
New South Wales,NSW,Sydney,2259,Warnervale,590000,2017,6,676
New South Wales,NSW,Sydney,2259,Watanobbi,590000,2017,6,677
New South Wales,NSW,Sydney,2259,Woongarrah,590000,2017,6,678
New South Wales,NSW,Sydney,2259,Wybung,590000,2017,6,679
New South Wales,NSW,Sydney,2259,Wyee,590000,2017,6,680
New South Wales,NSW,Sydney,2259,Wyee Point,590000,2017,6,681
New South Wales,NSW,Sydney,2259,Wyong,590000,2017,6,682
New South Wales,NSW,Sydney,2259,Wyong Creek,590000,2017,6,683
New South Wales,NSW,Sydney,2259,Wyongah,590000,2017,6,684
New South Wales,NSW,Sydney,2259,Yarramalong,590000,2017,6,685
New South Wales,NSW,Sydney,2260,Erina Heights,850000,2017,6,686
New South Wales,NSW,Sydney,2260,Forresters Beach,850000,2017,6,687
New South Wales,NSW,Sydney,2260,North Avoca,850000,2017,6,688
New South Wales,NSW,Sydney,2260,Terrigal,850000,2017,6,689
New South Wales,NSW,Sydney,2260,Wamberal,850000,2017,6,690
New South Wales,NSW,Sydney,2261,Bateau Bay,627500,2017,6,691
New South Wales,NSW,Sydney,2261,Bay Village,627500,2017,6,692
New South Wales,NSW,Sydney,2261,Berkeley Vale,627500,2017,6,693
New South Wales,NSW,Sydney,2261,Blue Bay,627500,2017,6,694
New South Wales,NSW,Sydney,2261,Chittaway Bay,627500,2017,6,695
New South Wales,NSW,Sydney,2261,Chittaway Point,627500,2017,6,696
New South Wales,NSW,Sydney,2261,Glenning Valley,627500,2017,6,697
New South Wales,NSW,Sydney,2261,Killarney Vale,627500,2017,6,698
New South Wales,NSW,Sydney,2261,Long Jetty,627500,2017,6,699
New South Wales,NSW,Sydney,2261,Magenta,627500,2017,6,700
New South Wales,NSW,Sydney,2261,Shelly Beach,627500,2017,6,701
New South Wales,NSW,Sydney,2261,The Entrance,627500,2017,6,702
New South Wales,NSW,Sydney,2261,The Entrance North,627500,2017,6,703
New South Wales,NSW,Sydney,2261,Toowoon Bay,627500,2017,6,704
New South Wales,NSW,Sydney,2261,Tumbi Umbi,627500,2017,6,705
New South Wales,NSW,Sydney,2262,Blue Haven,504000,2017,6,706
New South Wales,NSW,Sydney,2262,Budgewoi,504000,2017,6,707
New South Wales,NSW,Sydney,2262,Budgewoi Peninsula,504000,2017,6,708
New South Wales,NSW,Sydney,2262,Buff Point,504000,2017,6,709
New South Wales,NSW,Sydney,2262,Colongra,504000,2017,6,710
New South Wales,NSW,Sydney,2262,Doyalson,504000,2017,6,711
New South Wales,NSW,Sydney,2262,Doyalson North,504000,2017,6,712
New South Wales,NSW,Sydney,2262,Halekulani,504000,2017,6,713
New South Wales,NSW,Sydney,2262,San Remo,504000,2017,6,714
New South Wales,NSW,Sydney,2263,Canton Beach,500000,2017,6,715
New South Wales,NSW,Sydney,2263,Charmhaven,500000,2017,6,716
New South Wales,NSW,Sydney,2263,Gorokan,500000,2017,6,717
New South Wales,NSW,Sydney,2263,Lake Haven,500000,2017,6,718
New South Wales,NSW,Sydney,2263,Norah Head,500000,2017,6,719
New South Wales,NSW,Sydney,2263,Noraville,500000,2017,6,720
New South Wales,NSW,Sydney,2263,Toukley,500000,2017,6,721
New South Wales,NSW,Sydney,2264,Balcolyn,580000,2017,6,722
New South Wales,NSW,Sydney,2264,Bonnells Bay,580000,2017,6,723
New South Wales,NSW,Sydney,2264,Brightwaters,580000,2017,6,724
New South Wales,NSW,Sydney,2264,Dora Creek,580000,2017,6,725
New South Wales,NSW,Sydney,2264,Eraring,580000,2017,6,726
New South Wales,NSW,Sydney,2264,Mandalong,580000,2017,6,727
